"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Avg.Cycle.Usage1","Avg.Cycle.Usage2","Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1_state_based_logistic",32,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0,12,100,0,0.43933572991715,0.369606046145674,0.951028075822833,0.84452296819788,0.687428345110792
"Markov",16,0.005,0,12,100,0,0.484238638519109,0.402218444345581,0.939972485161221,0.784397163120567,0.690197865275639
"Markov",32,0.005,0,12,100,0,0.501188232908126,0.413423799771117,0.927694730799435,0.765142150803461,0.69244121824207
"Markov",64,0.005,0,12,100,0,0.516152614209054,0.423105376594196,0.915596393896578,0.700374531835206,0.697233440712417
"Markov",128,0.005,0,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0,12,100,0,0.525881841394309,0.438817067812483,0.92583969100333,0.716360116166505,0.697726344596422
"Markov",16,0.01,0,12,100,0,0.566073955219131,0.464228926293206,0.908797462059073,0.714285714285714,0.698270370134421
"Markov",32,0.01,0,12,100,0,0.578932630813466,0.472632436822146,0.89432300724951,0.670506912442396,0.702253956869189
"Markov",64,0.01,0,12,100,0,0.586446478922028,0.477016824277372,0.882631261232677,0.621260343730108,0.705830321989105
"Markov",128,0.01,0,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0,12,100,0,0.674665360024995,0.542768143994858,0.758515876905853,0.358742774566474,0.738855895401516
"Markov",16,0.1,0,12,100,0,0.686484359917324,0.547001981191906,0.725624618220226,0.34476458186929,0.757904124315872
"Markov",32,0.1,0,12,100,0,0.667758123342761,0.529742285036203,0.694298478015434,0.326736324523663,0.765386005809098
"Markov",64,0.1,0,12,100,0,0.647258640209239,0.512299347985787,0.670690129105592,0.314398077343238,0.772735669378109
"Markov",128,0.1,0,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0.78125,12,100,0,0.44198174121898,0.37139999273788,0.951028075822833,0.84452296819788,0.722724240718738
"Markov",16,0.005,0.78125,12,100,0,0.487250209058489,0.404164558143935,0.939972485161221,0.785511363636364,0.725666312277743
"Markov",32,0.005,0.78125,12,100,0,0.504386698480622,0.415417757486609,0.927694730799435,0.764267990074442,0.728051076541184
"Markov",64,0.005,0.78125,12,100,0,0.51951628086119,0.425147857988178,0.915596393896578,0.692921236291127,0.730860971984958
"Markov",128,0.005,0.78125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0.78125,12,100,0,0.529073948902583,0.44093753866431,0.92583969100333,0.716360116166505,0.733647660314716
"Markov",16,0.01,0.78125,12,100,0,0.569773860912795,0.466481219448464,0.908797462059073,0.714962121212121,0.734223449154567
"Markov",32,0.01,0.78125,12,100,0,0.582743808080352,0.474919750585826,0.89432300724951,0.665390505359878,0.738428936088234
"Markov",64,0.01,0.78125,12,100,0,0.590348627645945,0.479327447174555,0.882631261232677,0.629603399433428,0.738524388020973
"Markov",128,0.01,0.78125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0.78125,12,100,0,0.679163583939542,0.545422459021719,0.758515876905853,0.4119177110428,0.77058364776989
"Markov",16,0.1,0.78125,12,100,0,0.691897156362724,0.549671856072257,0.725624618220226,0.38391557496361,0.786173452792809
"Markov",32,0.1,0.78125,12,100,0,0.673105165686312,0.532321888044445,0.694298478015434,0.36980766122515,0.792913485164337
"Markov",64,0.1,0.78125,12,100,0,0.651841075265305,0.514797290929995,0.670690129105592,0.347294938917976,0.796385256803454
"Markov",128,0.1,0.78125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,1.5625,12,100,0,0.444571258946363,0.373186668391211,0.951028075822833,0.841269841269841,0.747954685203906
"Markov",16,0.005,1.5625,12,100,0,0.490216650737292,0.406106277288447,0.939972485161221,0.785511363636364,0.751019959254003
"Markov",32,0.005,1.5625,12,100,0,0.507551840113988,0.417409251098708,0.927694730799435,0.761786600496278,0.753496907997139
"Markov",64,0.005,1.5625,12,100,0,0.522853688461531,0.427187210825897,0.915596393896578,0.696266397578204,0.756317937655966
"Markov",128,0.005,1.5625,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,1.5625,12,100,0,0.532207504698881,0.443057345879453,0.92583969100333,0.771156138259833,0.755393598296814
"Markov",16,0.01,1.5625,12,100,0,0.573437019287982,0.46873345185129,0.908797462059073,0.722543352601156,0.759751217907216
"Markov",32,0.01,1.5625,12,100,0,0.586525228502593,0.477206728574543,0.89432300724951,0.67699836867863,0.76270173341303
"Markov",64,0.01,1.5625,12,100,0,0.594226211347276,0.481637514994013,0.882631261232677,0.639245283018868,0.762715488440465
"Markov",128,0.01,1.5625,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,1.5625,12,100,0,0.683634834416952,0.548085667297469,0.758515876905853,0.429668874172185,0.793470671382104
"Markov",16,0.1,1.5625,12,100,0,0.697703234553056,0.552352652712426,0.725624618220226,0.405988274706868,0.807711348612365
"Markov",32,0.1,1.5625,12,100,0,0.678854952588356,0.534911799302633,0.694298478015434,0.386020933120454,0.817135147022985
"Markov",64,0.1,1.5625,12,100,0,0.656431393543604,0.517304638055073,0.670690129105592,0.360797237915882,0.821753393324706
"Markov",128,0.1,1.5625,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,3.125,12,100,0,0.454352880454752,0.376724939305381,0.951028075822833,0.839506172839506,0.795032123931156
"Markov",16,0.005,3.125,12,100,0,0.50126670798983,0.409970784910076,0.939972485161221,0.77841726618705,0.797995603935524
"Markov",32,0.005,3.125,12,100,0,0.519221783324897,0.42138524327497,0.927694730799435,0.785310734463277,0.798462118672477
"Markov",64,0.005,3.125,12,100,0,0.529233409234485,0.427941394707664,0.916655950975553,0.709401709401709,0.803206450897922
"Markov",128,0.005,3.125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,12,100,0,0.543998975809012,0.447267885065534,0.92583969100333,0.758823529411765,0.802948786181385
"Markov",16,0.01,3.125,12,100,0,0.586802746769362,0.473216215827692,0.908797462059073,0.712195121951219,0.806939063237063
"Markov",32,0.01,3.125,12,100,0,0.600281257558126,0.481772199728971,0.89432300724951,0.718992248062015,0.807060346016357
"Markov",64,0.01,3.125,12,100,0,0.602253582901896,0.482522933757439,0.885060792885187,0.677966101694915,0.80747327936083
"Markov",128,0.01,3.125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,12,100,0,0.699713976418782,0.553369593988014,0.758515876905853,0.462492053401144,0.838324794938551
"Markov",16,0.1,3.125,12,100,0,0.71525749547652,0.557674366733745,0.725624618220226,0.429659863945578,0.843509852077368
"Markov",32,0.1,3.125,12,100,0,0.696124941111415,0.540062059261942,0.694298478015434,0.413038416763679,0.851575074729823
"Markov",64,0.1,3.125,12,100,0,0.692415475703368,0.540013755085704,0.696291325271884,0.355598866052445,0.861313825689638
"Markov",128,0.1,3.125,12,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0,36,100,0,0.44998355272705,0.322704167241309,0.886059561719797,0.3451536643026,0.882806706819382
"Markov",16,0.005,0,36,100,0,0.483530584036151,0.339090356382115,0.866057670749842,0.342105263157895,0.886532462938547
"Markov",32,0.005,0,36,100,0,0.498091033465607,0.345064380383522,0.840505038179441,0.308747855917667,0.887075546196367
"Markov",64,0.005,0,36,100,0,0.500551914258347,0.343181991043438,0.81536382875452,0.231552162849873,0.887505986300117
"Markov",128,0.005,0,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0,36,100,0,0.529405816068993,0.375225202882232,0.846939814357498,0.280487804878049,0.889033549247886
"Markov",16,0.01,0,36,100,0,0.568328677123341,0.389320797325173,0.812696978360439,0.284040995607613,0.889946736247385
"Markov",32,0.01,0,36,100,0,0.567355779136919,0.38580758816011,0.786110219893399,0.280839895013123,0.892723769524696
"Markov",64,0.01,0,36,100,0,0.555560318279483,0.375883560867854,0.769327800680107,0.232125367286974,0.894197004589478
"Markov",128,0.01,0,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0,36,100,0,0.571549968198251,0.389482865780882,0.674617389447086,0.0998694516971279,0.901586133047785
"Markov",16,0.1,0,36,100,0,0.587734297316385,0.390431516087768,0.652247215447107,0.0804772234273319,0.909481432526977
"Markov",32,0.1,0,36,100,0,0.576304894854501,0.378956849075795,0.631959736792561,0.0688762299326774,0.911856802624978
"Markov",64,0.1,0,36,100,0,0.558504434392288,0.365575452994552,0.61688733740015,0.0648699467251645,0.913568422580177
"Markov",128,0.1,0,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0.78125,36,100,0,0.453185350263825,0.324256573950285,0.886059561719797,0.342789598108747,0.895266846591212
"Markov",16,0.005,0.78125,36,100,0,0.487338216301184,0.340723725858072,0.866057670749842,0.339393939393939,0.899049384833026
"Markov",32,0.005,0.78125,36,100,0,0.502239592004456,0.346723879954643,0.840505038179441,0.305460750853242,0.899620266082295
"Markov",64,0.005,0.78125,36,100,0,0.504871582981812,0.344835358779205,0.81536382875452,0.237467018469657,0.900042487052205
"Markov",128,0.005,0.78125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0.78125,36,100,0,0.533258214004339,0.37702891727218,0.846939814357498,0.278963414634146,0.90159807649897
"Markov",16,0.01,0.78125,36,100,0,0.573134827703017,0.391203475584806,0.812696978360439,0.282163742690059,0.902536571693455
"Markov",32,0.01,0.78125,36,100,0,0.572308272472912,0.387671444126396,0.786110219893399,0.267676767676768,0.905170827786977
"Markov",64,0.01,0.78125,36,100,0,0.560521077108933,0.377702105875274,0.769327800680107,0.244224422442244,0.905673889690643
"Markov",128,0.01,0.78125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0.78125,36,100,0,0.57629086133868,0.391361765058185,0.674617389447086,0.113502935420744,0.913157734250692
"Markov",16,0.1,0.78125,36,100,0,0.593175039714732,0.392317890834142,0.652247215447107,0.0928111587982833,0.920644859233186
"Markov",32,0.1,0.78125,36,100,0,0.581859199880899,0.380786647828134,0.631959736792561,0.0802081075222198,0.922438682710432
"Markov",64,0.1,0.78125,36,100,0,0.564009140183409,0.367342697349785,0.61688733740015,0.0790842872008325,0.923144603782209
"Markov",128,0.1,0.78125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,1.5625,36,100,0,0.470439037448381,0.325797967044765,0.886059561719797,0.342789598108747,0.900141877260169
"Markov",16,0.005,1.5625,36,100,0,0.506265949462096,0.342349041976488,0.866057670749842,0.338565022421525,0.901324361849834
"Markov",32,0.005,1.5625,36,100,0,0.522029789739421,0.348375420499021,0.840505038179441,0.305982905982906,0.904529927383663
"Markov",64,0.005,1.5625,36,100,0,0.524983791647048,0.346478339518097,0.81536382875452,0.237967914438503,0.904853805256452
"Markov",128,0.005,1.5625,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,1.5625,36,100,0,0.553665460507623,0.378823696208001,0.846939814357498,0.294755877034358,0.90352145872169
"Markov",16,0.01,1.5625,36,100,0,0.595872275023901,0.393077569661552,0.812696978360439,0.282576866764275,0.907463603680327
"Markov",32,0.01,1.5625,36,100,0,0.59518785907644,0.389523451671196,0.786110219893399,0.26566757493188,0.907624198566722
"Markov",64,0.01,1.5625,36,100,0,0.583044098877966,0.379510269377713,0.769327800680107,0.245040840140023,0.909123870339304
"Markov",128,0.01,1.5625,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,1.5625,36,100,0,0.599003492291841,0.39324061500937,0.674617389447086,0.130373831775701,0.916969302263972
"Markov",16,0.1,1.5625,36,100,0,0.617246908164476,0.39420384752795,0.652247215447107,0.104562737642586,0.924360469026747
"Markov",32,0.1,1.5625,36,100,0,0.605733592908274,0.382616003735415,0.631959736792561,0.087192118226601,0.926611734878667
"Markov",64,0.1,1.5625,36,100,0,0.587291646131132,0.369108477757881,0.61688733740015,0.0847535697835099,0.927572152143389
"Markov",128,0.1,1.5625,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,3.125,36,100,0,0.476793799159341,0.328865908991252,0.886059561719797,0.298097251585624,0.912909967159978
"Markov",16,0.005,3.125,36,100,0,0.514055712124529,0.345588364741017,0.866057670749842,0.318279569892473,0.91410545194453
"Markov",32,0.005,3.125,36,100,0,0.530631975888641,0.35167280452625,0.840505038179441,0.276223776223776,0.914751782915046
"Markov",64,0.005,3.125,36,100,0,0.53152435252901,0.349318087350148,0.815955933721525,0.226063829787234,0.916969039848849
"Markov",128,0.005,3.125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,36,100,0,0.561306656474504,0.382398204624376,0.846939814357498,0.278260869565217,0.916339610316598
"Markov",16,0.01,3.125,36,100,0,0.60575693887871,0.396832581882477,0.812696978360439,0.269774011299435,0.920510637380639
"Markov",32,0.01,3.125,36,100,0,0.605458038891588,0.393243405597448,0.786110219893399,0.263013698630137,0.920423802800203
"Markov",64,0.01,3.125,36,100,0,0.593009956578801,0.384050701147263,0.779035766109751,0.228432563791009,0.91947476750326
"Markov",128,0.01,3.125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,36,100,0,0.608535639783205,0.396976491344366,0.674617389447086,0.144610458911419,0.929956742358367
"Markov",16,0.1,3.125,36,100,0,0.628464706912131,0.397966085221204,0.652247215447107,0.126292134831461,0.930481047066038
"Markov",32,0.1,3.125,36,100,0,0.617262190176663,0.386267571786395,0.631959736792561,0.102920723226704,0.93200169050426
"Markov",64,0.1,3.125,36,100,0,0.611451926763002,0.382276413361019,0.631363334527898,0.0889370932754881,0.935038440787699
"Markov",128,0.1,3.125,36,100,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",128,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"Markov",8,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"Markov",16,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"Markov",32,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"Markov",64,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
